specimen_id,sweep_number,spike_count
508427757,84,0
508427757,85,0
508427757,86,1
508427757,87,1
508427757,88,1
508427757,89,0
508427757,90,0
508427757,92,0
508427757,93,0
508427757,94,0
508427757,95,0
508427757,96,0
508427757,110,0
571485304,7,0
571485304,8,0
571485304,9,0
571485304,13,0
571485304,14,0
571485304,15,0
571485304,16,0
571485304,17,1
571485304,18,1
571485304,19,0
571485304,20,0
571485304,21,1
571485304,22,0
571485304,23,0
571485304,24,1
571485304,25,0
571485304,26,1
571485304,27,0
571485304,28,0
571485304,29,1
571485304,30,1
571485304,31,1
571485304,32,0
571485304,33,0
571485304,34,0
571485304,35,1
571485304,36,1
571485304,37,0
571485304,38,1
571485304,39,0
571485304,40,0
571485304,41,0
571485304,42,0
571485304,43,0
571485304,44,0
571485304,45,0
571485304,46,0
571485304,47,0
571485304,48,0
571485304,49,1
571485304,50,4
571485304,51,7
571485304,52,9
571485304,53,11
571485304,54,13
571485304,55,14
571485304,57,2
571485304,58,1
571485304,59,1
571485304,60,0
571485304,61,1
571485304,62,1
571485304,63,1
571485304,64,1
571485304,65,2
571485304,66,2
571485304,67,2
571485304,68,4
571485304,69,4
571485304,70,3
571485304,71,3
571485304,72,6
571485304,73,6
571485304,74,0
571485304,75,0
571485304,77,0
571485304,79,0
571485304,80,0
571485304,81,0
571485304,82,0
571485304,83,0
571485304,84,0
571485304,85,0
571485304,86,0
571485304,87,0
571485304,88,0
571485304,92,0
571485304,93,0
528019077,4,0
528019077,5,0
528019077,6,0
528019077,7,0
528019077,8,0
528019077,9,0
528019077,10,0
528019077,11,0
528019077,12,0
528019077,13,0
528019077,14,0
528019077,15,0
528019077,16,0
528019077,17,0
528019077,18,0
528019077,19,0
528019077,20,0
528019077,21,0
528019077,22,0
528019077,23,0
528019077,24,0
528019077,25,0
528019077,26,0
528019077,27,0
528019077,28,0
528019077,29,0
528019077,30,1
528019077,31,0
528019077,32,1
528019077,33,1
528019077,34,0
528019077,35,0
528019077,36,0
528019077,37,0
528019077,38,0
528019077,39,0
528019077,40,0
528019077,41,0
528019077,42,0
528019077,43,0
528019077,44,1
528019077,45,0
528019077,46,1
528019077,47,1
528019077,48,1
528019077,49,1
528019077,50,1
528019077,51,0
528019077,52,1
528019077,53,1
528019077,54,0
528019077,55,0
528019077,56,1
528019077,57,0
528019077,58,0
528019077,59,0
528019077,60,0
528019077,61,0
528019077,62,0
528019077,63,0
528019077,64,1
528019077,65,2
528019077,66,0
528019077,67,0
528019077,68,0
528019077,69,0
528019077,70,1
528019077,71,0
528019077,72,0
528019077,73,0
528019077,74,1
528019077,75,0
528019077,76,1
528019077,77,0
528019077,78,0
528019077,79,0
528019077,80,0
528019077,81,2
528019077,82,0
528019077,83,1
528019077,84,0
528019077,85,1
528019077,86,0
528019077,87,0
528019077,88,1
528019077,89,0
528019077,90,1
528019077,91,2
528019077,92,1
528019077,93,1
528019077,94,0
528019077,95,0
528019077,96,0
528019077,97,0
528019077,98,0
528019077,99,0
528019077,100,0
528019077,101,0
528019077,102,0
528019077,103,0
528019077,104,0
528019077,105,0
528019077,106,0
528019077,107,0
528019077,108,0
528019077,109,0
528019077,110,0
528019077,111,0
528019077,112,0
528019077,113,0
528019077,114,0
528019077,115,0
528019077,116,0
528019077,117,1
528019077,118,1
528019077,119,1
528019077,120,2
528019077,121,3
528019077,122,5
528019077,123,6
528019077,124,6
528019077,125,8
528019077,126,0
528019077,127,0
528019077,128,0
528019077,129,1
528019077,130,0
528019077,131,1
528019077,132,1
528019077,133,1
528019077,134,1
528019077,135,0
528019077,136,0
528019077,137,0
528019077,138,0
528019077,139,0
528019077,140,0
528019077,141,0
528019077,142,0
528019077,144,0
528019077,145,0
528019077,148,0
545192313,5,0
545192313,6,0
545192313,7,0
545192313,8,0
545192313,9,0
545192313,11,0
545192313,12,1
545192313,13,1
545192313,14,1
545192313,15,1
545192313,16,1
545192313,17,1
545192313,18,0
545192313,19,0
545192313,20,0
545192313,21,0
545192313,22,0
545192313,23,0
545192313,24,0
545192313,25,0
545192313,26,23
545192313,27,37
545192313,28,54
545192313,29,67
545192313,30,79
545192313,31,93
545192313,32,104
545192313,33,114
545192313,34,2
545192313,35,0
545192313,36,17
545192313,37,14
545192313,38,0
545192313,39,13
545192313,40,0
545192313,41,0
545192313,43,0
545192313,44,0
545192313,45,0
545192313,46,0
545192313,47,0
545192313,51,0
545192313,55,0
488707479,4,0
488707479,5,0
488707479,6,0
488707479,7,0
488707479,8,0
488707479,9,0
488707479,10,0
488707479,11,0
488707479,12,0
488707479,13,0
488707479,14,0
488707479,15,0
488707479,16,0
488707479,17,0
488707479,18,0
488707479,19,0
488707479,20,0
488707479,21,0
488707479,22,0
488707479,23,0
488707479,24,0
488707479,25,0
488707479,26,0
488707479,27,0
488707479,28,0
488707479,29,1
488707479,30,1
488707479,31,0
488707479,33,1
488707479,49,0
488707479,50,0
488707479,52,0
488707479,53,0
488707479,55,0
488707479,56,0
488707479,57,0
488707479,58,0
488707479,59,0
488707479,60,0
488707479,61,0
488707479,62,0
488707479,63,0
488707479,64,0
488707479,65,0
488707479,66,0
488707479,67,0
488707479,68,0
488707479,69,0
488707479,70,0
488707479,71,0
488707479,72,0
488707479,73,1
488707479,74,1
488707479,75,1
488707479,76,1
488707479,77,2
488707479,78,2
488707479,79,3
488707479,80,3
488707479,132,0
508417989,6,0
508417989,8,0
508417989,9,0
508417989,12,0
508417989,14,0
508417989,15,1
508417989,19,1
508417989,20,0
508417989,21,1
508417989,22,1
508417989,23,0
508417989,24,0
508417989,27,0
508417989,28,0
508417989,29,0
508417989,34,5
508417989,35,8
508417989,36,8
508417989,37,10
508417989,38,12
508417989,40,0
508417989,41,0
508417989,43,1
508417989,44,1
508417989,45,1
508417989,46,1
508417989,47,0
508417989,48,0
508417989,49,0
508417989,50,0
508417989,58,0
527909293,4,0
527909293,5,0
527909293,6,0
527909293,7,0
527909293,8,0
527909293,9,0
527909293,10,0
527909293,11,0
527909293,12,0
527909293,13,1
527909293,14,1
527909293,15,1
527909293,16,1
527909293,17,1
527909293,18,1
527909293,19,0
527909293,20,0
527909293,21,0
527909293,22,0
527909293,23,0
527909293,24,0
527909293,27,0
527909293,28,8
527909293,31,24
527909293,32,30
527909293,34,39
527909293,35,43
527909293,37,5
527909293,38,6
527909293,41,0
527909293,50,0
571483584,4,0
571483584,5,0
571483584,6,0
571483584,7,0
571483584,8,0
571483584,9,1
571483584,10,0
571483584,11,0
571483584,12,1
571483584,13,1
571483584,14,1
571483584,15,1
571483584,16,1
571483584,17,1
571483584,19,0
571483584,21,0
571483584,22,0
571483584,25,0
571483584,27,0
571483584,29,28
571483584,30,39
571483584,31,47
571483584,33,64
571483584,34,70
571483584,35,76
571483584,36,0
571483584,37,15
571483584,38,16
571483584,39,15
571483584,40,15
571483584,41,41
571483584,42,39
571483584,43,41
571483584,44,40
571483584,45,0
571483584,46,0
571483584,50,0
571483584,51,0
571483584,54,0
571483584,56,0
571483584,63,0
526732858,3,0
526732858,4,0
526732858,5,0
526732858,6,0
526732858,7,0
526732858,8,0
526732858,9,0
526732858,10,0
526732858,11,0
526732858,12,0
526732858,13,0
526732858,14,0
526732858,15,0
526732858,16,0
526732858,17,0
526732858,18,0
526732858,19,1
526732858,20,1
526732858,21,1
526732858,22,0
526732858,23,0
526732858,24,0
526732858,25,0
526732858,26,1
526732858,27,1
526732858,28,1
526732858,29,0
526732858,30,0
526732858,31,0
526732858,32,0
526732858,33,0
526732858,34,0
526732858,35,0
526732858,37,0
526732858,38,0
526732858,39,0
526732858,40,0
526732858,41,0
526732858,42,0
526732858,43,0
526732858,44,0
526732858,45,0
526732858,46,1
526732858,47,2
526732858,48,3
526732858,49,5
526732858,50,6
526732858,51,7
526732858,53,9
526732858,54,1
526732858,55,1
526732858,56,1
526732858,57,1
526732858,60,0
526732858,62,0
526732858,65,0
526732858,67,0
526732858,68,0
526732858,69,3
526732858,70,3
526732858,71,2
526732858,72,2
526732858,74,4
526732858,75,3
526732858,76,3
526732858,78,6
526732858,79,6
526732858,80,6
526732858,83,0
539560727,4,0
539560727,5,0
539560727,6,0
539560727,7,0
539560727,8,0
539560727,9,0
539560727,10,0
539560727,11,0
539560727,12,0
539560727,13,0
539560727,14,0
539560727,15,0
539560727,16,0
539560727,17,0
539560727,18,0
539560727,19,0
539560727,20,0
539560727,21,0
539560727,22,0
539560727,23,0
539560727,24,0
539560727,25,0
539560727,26,0
539560727,27,0
539560727,28,0
539560727,29,1
539560727,30,0
539560727,31,0
539560727,32,0
539560727,33,0
539560727,34,1
539560727,35,1
539560727,36,1
539560727,37,1
539560727,38,1
539560727,39,0
539560727,40,0
539560727,41,0
539560727,42,0
539560727,43,0
539560727,45,0
539560727,46,0
539560727,47,0
539560727,48,0
539560727,49,0
539560727,50,0
539560727,51,0
539560727,52,0
539560727,53,0
539560727,54,0
539560727,55,0
539560727,56,0
539560727,57,0
539560727,58,0
539560727,59,0
539560727,60,0
539560727,61,0
539560727,62,0
539560727,63,0
539560727,64,0
539560727,65,0
539560727,66,0
539560727,67,0
539560727,68,2
539560727,69,2
539560727,70,3
539560727,71,6
539560727,72,6
539560727,73,8
539560727,74,9
539560727,96,0
531523709,4,0
531523709,5,0
531523709,6,0
531523709,7,0
531523709,8,0
531523709,9,0
531523709,10,0
531523709,11,0
531523709,12,0
531523709,13,0
531523709,14,0
531523709,15,0
531523709,16,0
531523709,17,0
531523709,18,0
531523709,19,0
531523709,20,2
531523709,21,2
531523709,22,2
531523709,23,2
531523709,24,2
531523709,25,2
531523709,26,0
531523709,27,0
531523709,28,0
531523709,29,0
531523709,30,0
531523709,31,0
531523709,32,0
531523709,33,0
531523709,34,0
531523709,35,0
531523709,36,0
531523709,37,0
531523709,38,2
531523709,39,2
531523709,40,2
531523709,41,3
531523709,42,6
531523709,43,8
531523709,44,9
531523709,45,10
531523709,46,1
531523709,47,2
531523709,48,1
531523709,49,2
531523709,50,0
531523709,51,0
531523709,52,0
531523709,53,0
531523709,59,0
531523709,60,0
531523709,61,2
531523709,62,1
531523709,63,1
531523709,64,2
531523709,66,2
531523709,67,2
531523709,68,2
531523709,69,3
531523709,71,3
531523709,72,3
531523709,74,0
531523709,75,0
531523709,76,0
531523709,77,0
531523709,78,0
531523709,79,0
531523709,80,0
531523709,81,0
531523709,82,0
531523709,83,0
531523709,84,0
531523709,85,0
531523709,86,0
531523709,87,0
531523709,88,0
531523709,89,0
531523709,90,0
531523709,91,0
531523709,92,0
531523709,93,0
531523709,94,0
531523709,97,0
545188312,4,0
545188312,5,0
545188312,6,0
545188312,7,0
545188312,8,0
545188312,9,0
545188312,10,0
545188312,11,0
545188312,12,0
545188312,13,0
545188312,14,0
545188312,15,0
545188312,16,0
545188312,17,0
545188312,18,2
545188312,19,0
545188312,20,2
545188312,21,2
545188312,22,0
545188312,23,2
545188312,24,2
545188312,25,2
545188312,26,2
545188312,27,2
545188312,28,0
545188312,29,0
545188312,30,0
545188312,31,0
545188312,32,0
545188312,33,0
545188312,34,0
545188312,35,0
545188312,36,0
545188312,37,0
545188312,38,0
545188312,39,2
545188312,40,5
545188312,41,8
545188312,42,11
545188312,43,14
545188312,44,16
545188312,45,18
545188312,46,20
545188312,47,2
545188312,48,2
545188312,49,2
545188312,50,2
545188312,51,0
545188312,52,0
545188312,53,0
545188312,54,0
545188312,55,0
545188312,56,0
545188312,57,0
545188312,58,0
545188312,60,0
545188312,61,0
545188312,62,2
545188312,63,2
545188312,64,2
545188312,65,2
545188312,66,2
545188312,67,8
545188312,68,8
545188312,69,8
545188312,70,8
545188312,71,14
545188312,72,13
545188312,74,13
545188312,75,0
545188312,76,0
545188312,77,0
545188312,81,0
545188312,82,0
545188312,86,0
545188312,87,0
545188312,88,0
545188312,89,0
545188312,90,0
545188312,91,0
537261100,4,0
537261100,5,0
537261100,6,0
537261100,7,0
537261100,8,0
537261100,9,0
537261100,10,0
537261100,11,0
537261100,12,0
537261100,13,0
537261100,14,0
537261100,15,0
537261100,16,0
537261100,17,0
537261100,18,0
537261100,19,0
537261100,20,0
537261100,21,0
537261100,22,0
537261100,23,0
537261100,24,0
537261100,25,1
537261100,26,0
537261100,27,0
537261100,28,1
537261100,29,0
537261100,30,0
537261100,31,0
537261100,32,0
537261100,33,0
537261100,34,0
537261100,35,0
537261100,36,0
537261100,37,0
537261100,38,0
537261100,39,1
537261100,40,1
537261100,41,0
537261100,42,1
537261100,43,1
537261100,44,1
537261100,45,0
537261100,46,0
537261100,47,0
537261100,48,0
537261100,49,0
537261100,50,1
537261100,51,1
537261100,52,0
537261100,53,0
537261100,54,0
537261100,55,1
537261100,56,0
537261100,57,0
537261100,58,1
537261100,59,1
537261100,60,1
537261100,61,1
537261100,62,1
537261100,63,0
537261100,64,0
537261100,65,0
537261100,66,0
537261100,67,0
537261100,68,0
537261100,69,0
537261100,70,0
537261100,71,0
537261100,72,0
537261100,73,0
537261100,74,0
537261100,75,0
537261100,76,0
537261100,77,0
537261100,78,0
537261100,79,0
537261100,80,0
537261100,81,0
537261100,82,0
537261100,83,0
537261100,84,0
537261100,85,0
537261100,86,2
537261100,87,2
537261100,88,2
537261100,89,2
537261100,90,2
537261100,91,5
537261100,92,2
537261100,93,2
537261100,94,0
537261100,95,0
537261100,97,1
537261100,99,0
537261100,100,1
537261100,101,1
537261100,102,0
537261100,103,0
537261100,104,0
537261100,105,0
537261100,106,0
537261100,107,0
537261100,108,0
537261100,109,0
537261100,111,0
537261100,112,0
537261100,113,1
537261100,114,2
537261100,115,1
537261100,116,2
537261100,117,2
537261100,118,2
537261100,119,2
537261100,120,2
537261100,121,4
537261100,122,4
537261100,123,4
537261100,133,0
528025071,4,0
528025071,5,0
528025071,6,0
528025071,7,0
528025071,8,0
528025071,9,0
528025071,10,0
528025071,11,0
528025071,12,0
528025071,13,0
528025071,14,0
528025071,15,0
528025071,16,0
528025071,17,1
528025071,18,1
528025071,19,0
528025071,20,0
528025071,23,1
528025071,24,1
528025071,25,0
528025071,26,0
528025071,27,0
528025071,28,0
528025071,30,0
528025071,33,0
528025071,34,0
528025071,35,0
528025071,36,3
528025071,37,5
528025071,39,7
528025071,40,8
528025071,42,9
528025071,43,10
528025071,52,0
528025071,62,0
529822280,4,0
529822280,5,0
529822280,6,0
529822280,7,0
529822280,8,0
529822280,9,0
529822280,10,0
529822280,11,0
529822280,12,0
529822280,13,0
529822280,14,0
529822280,15,0
529822280,16,0
529822280,17,0
529822280,18,0
529822280,19,0
529822280,20,0
529822280,21,1
529822280,22,0
529822280,23,0
529822280,24,0
529822280,25,1
529822280,26,0
529822280,27,0
529822280,28,0
529822280,29,0
529822280,30,0
529822280,31,1
529822280,32,1
529822280,33,1
529822280,34,0
529822280,35,0
529822280,38,1
529822280,40,0
529822280,41,0
529822280,42,0
529822280,43,0
529822280,45,0
529822280,46,0
529822280,47,0
529822280,48,0
529822280,49,0
529822280,50,0
529822280,51,0
529822280,52,0
529822280,53,0
529822280,54,0
529822280,55,0
529822280,56,0
529822280,57,0
529822280,58,0
529822280,59,0
529822280,60,1
529822280,61,2
529822280,62,5
529822280,63,7
529822280,64,9
529822280,65,11
529822280,66,13
529822280,67,16
529822280,68,0
529822280,69,1
529822280,70,1
529822280,71,1
529822280,72,1
529822280,73,0
529822280,74,0
529822280,75,0
529822280,76,0
529822280,77,0
529822280,78,0
529822280,79,0
529822280,80,0
529822280,82,0
529822280,83,0
529822280,84,0
529822280,85,1
529822280,86,1
529822280,87,1
529822280,88,1
529822280,89,1
529822280,90,7
529822280,92,7
529822280,93,7
529822280,94,11
529822280,95,11
529822280,96,11
529822280,97,12
529822280,100,0
528613096,4,0
528613096,5,0
528613096,6,0
528613096,7,0
528613096,8,0
528613096,9,0
528613096,10,0
528613096,11,0
528613096,12,0
528613096,13,0
528613096,14,0
528613096,15,0
528613096,16,0
528613096,17,0
528613096,18,0
528613096,19,0
528613096,20,0
528613096,21,0
528613096,22,0
528613096,23,0
528613096,24,0
528613096,25,0
528613096,26,0
528613096,27,0
528613096,28,1
528613096,29,1
528613096,30,1
528613096,31,0
528613096,32,0
528613096,33,0
528613096,34,0
528613096,35,0
528613096,36,0
528613096,37,0
528613096,38,0
528613096,39,0
528613096,40,0
528613096,41,0
528613096,42,0
528613096,43,1
528613096,44,1
528613096,45,1
528613096,46,1
528613096,47,1
528613096,48,1
528613096,49,1
528613096,50,1
528613096,51,0
528613096,52,0
528613096,53,0
528613096,54,0
528613096,55,0
528613096,56,0
528613096,57,0
528613096,58,0
528613096,59,0
528613096,60,0
528613096,61,0
528613096,62,0
528613096,63,0
528613096,64,0
528613096,65,0
528613096,66,0
528613096,67,0
528613096,68,0
528613096,69,0
528613096,70,0
528613096,71,0
528613096,72,1
528613096,73,1
528613096,74,2
528613096,75,2
528613096,76,4
528613096,77,5
528613096,78,6
528613096,79,7
528613096,80,1
528613096,81,0
528613096,82,0
528613096,83,0
528613096,84,1
528613096,85,1
528613096,86,1
528613096,87,1
528613096,89,0
528613096,90,0
528613096,93,0
571527806,6,0
571527806,7,0
571527806,8,0
571527806,9,0
571527806,10,0
571527806,11,0
571527806,12,0
571527806,13,1
571527806,14,1
571527806,15,0
571527806,16,0
571527806,18,1
571527806,19,0
571527806,20,1
571527806,22,0
571527806,23,0
571527806,24,0
571527806,25,0
571527806,26,0
571527806,27,0
571527806,28,1
571527806,29,0
571527806,30,1
571527806,31,0
571527806,32,1
571527806,33,0
571527806,35,0
571527806,36,0
571527806,37,0
571527806,38,0
571527806,39,0
571527806,40,0
571527806,41,1
571527806,42,4
571527806,43,8
571527806,44,10
571527806,45,14
571527806,46,16
571527806,47,17
571527806,48,20
571527806,49,12
571527806,54,1
571527806,55,2
571527806,56,3
571527806,57,8
571527806,58,8
571527806,60,0
571527806,61,0
571527806,62,0
571527806,65,0
571527806,66,0
571527806,68,0
571527806,69,0
571527806,70,0
571527806,71,0
571527806,72,0
571527806,73,0
571527806,76,0
527922515,4,0
527922515,5,0
527922515,6,0
527922515,7,0
527922515,8,0
527922515,9,0
527922515,10,0
527922515,11,0
527922515,12,0
527922515,13,0
527922515,14,0
527922515,15,0
527922515,16,0
527922515,17,1
527922515,18,1
527922515,19,1
527922515,20,1
527922515,21,1
527922515,22,1
527922515,23,1
527922515,24,0
527922515,25,0
527922515,26,0
527922515,27,0
527922515,28,0
527922515,29,0
527922515,31,0
527922515,32,0
527922515,33,0
527922515,34,0
527922515,35,1
527922515,36,4
527922515,37,6
527922515,39,10
527922515,41,13
527922515,42,13
527922515,43,1
527922515,44,1
527922515,45,0
527922515,46,0
527922515,48,0
527922515,49,0
527922515,50,0
527922515,51,0
527922515,52,0
527922515,54,0
527922515,57,0
542137330,4,0
542137330,5,0
542137330,6,0
542137330,7,0
542137330,8,0
542137330,9,0
542137330,10,0
542137330,11,1
542137330,12,1
542137330,13,0
542137330,14,0
542137330,15,1
542137330,19,0
542137330,22,0
542137330,23,0
542137330,24,0
542137330,25,0
542137330,26,0
542137330,27,0
542137330,28,3
542137330,29,7
542137330,30,11
542137330,32,16
542137330,33,18
542137330,34,21
542137330,35,23
542137330,37,1
542137330,38,1
542137330,39,1
542137330,44,0
542137330,46,0
520623958,4,0
520623958,5,0
520623958,6,0
520623958,7,0
520623958,8,0
520623958,9,0
520623958,10,0
520623958,11,0
520623958,12,0
520623958,13,0
520623958,14,0
520623958,15,0
520623958,16,0
520623958,17,0
520623958,18,0
520623958,19,0
520623958,20,0
520623958,21,0
520623958,22,0
520623958,23,0
520623958,24,0
520623958,26,2
520623958,27,0
520623958,28,0
520623958,29,0
520623958,30,2
520623958,31,2
520623958,32,0
520623958,33,0
520623958,34,0
520623958,35,2
520623958,36,2
520623958,37,2
520623958,38,2
520623958,39,2
520623958,40,0
520623958,41,0
520623958,42,0
520623958,43,0
520623958,44,0
520623958,45,0
520623958,46,0
520623958,47,0
520623958,48,0
520623958,49,0
520623958,50,0
520623958,51,0
520623958,52,0
520623958,53,2
520623958,54,2
520623958,55,3
520623958,56,4
520623958,58,6
520623958,59,7
520623958,60,8
520623958,61,0
520623958,62,2
520623958,63,2
520623958,64,2
520623958,65,2
520623958,66,0
520623958,67,0
520623958,68,0
520623958,70,0
520623958,71,0
520623958,76,0
571691416,4,0
571691416,5,0
571691416,6,0
571691416,7,0
571691416,11,1
571691416,13,1
571691416,14,1
571691416,15,1
571691416,16,0
571691416,17,0
571691416,18,0
571691416,19,0
571691416,20,0
571691416,21,0
571691416,23,0
571691416,24,2
571691416,25,7
571691416,26,13
571691416,27,18
571691416,28,23
571691416,29,27
571691416,30,32
571691416,31,35
571691416,32,0
571691416,33,1
571691416,34,1
571691416,35,1
571691416,36,1
571691416,37,3
571691416,38,3
571691416,39,4
571691416,40,2
571691416,41,9
571691416,44,8
571691416,45,0
571691416,46,0
571691416,50,0
571691416,59,0
571691416,62,0
528002420,4,0
528002420,5,0
528002420,6,0
528002420,7,0
528002420,8,0
528002420,9,0
528002420,10,1
528002420,11,0
528002420,12,0
528002420,13,0
528002420,14,0
528002420,15,1
528002420,16,1
528002420,17,0
528002420,18,1
528002420,19,1
528002420,20,1
528002420,21,0
528002420,22,1
528002420,23,0
528002420,24,0
528002420,25,0
528002420,27,0
528002420,28,0
528002420,29,0
528002420,30,0
528002420,31,0
528002420,32,0
528002420,33,0
528002420,34,0
528002420,35,10
528002420,36,26
528002420,37,38
528002420,38,56
528002420,39,67
528002420,40,74
528002420,41,82
528002420,42,91
528002420,43,1
528002420,46,1
528002420,47,8
528002420,49,3
528002420,51,3
528002420,52,4
528002420,53,4
528002420,56,0
528002420,57,0
528002420,59,0
528002420,61,0
528002420,62,0
528002420,64,0
528002420,65,0
528002420,67,5
528002420,68,10
528002420,69,13
528002420,70,18
528002420,71,2
528002420,72,42
528002420,73,44
528002420,74,42
528002420,75,45
528002420,76,68
528002420,77,68
528002420,78,69
528002420,79,72
528002420,82,0
571735073,14,0
571735073,15,0
571735073,16,0
571735073,17,0
571735073,18,0
571735073,19,1
571735073,20,0
571735073,21,1
571735073,22,1
571735073,23,1
571735073,24,1
571735073,25,0
571735073,26,0
571735073,27,0
571735073,28,1
571735073,29,0
571735073,30,0
571735073,31,1
571735073,32,1
571735073,33,0
571735073,34,0
571735073,35,0
571735073,36,0
571735073,37,0
571735073,38,0
571735073,39,0
571735073,40,0
571735073,41,5
571735073,42,9
571735073,43,13
571735073,44,16
571735073,45,19
571735073,46,22
571735073,47,24
571735073,48,28
571735073,49,5
571735073,50,5
571735073,51,5
571735073,52,5
571735073,53,8
571735073,54,9
571735073,55,9
571735073,56,9
571735073,57,0
571735073,58,0
571735073,59,0
571735073,60,0
571735073,62,0
571735073,63,0
571735073,65,0
571735073,66,0
571735073,67,0
571735073,68,0
571735073,69,0
571735073,70,0
571735073,71,0
571735073,74,0
508381644,4,0
508381644,5,0
508381644,6,0
508381644,7,0
508381644,8,0
508381644,9,0
508381644,10,0
508381644,11,1
508381644,12,1
508381644,14,0
508381644,15,1
508381644,16,0
508381644,17,1
508381644,18,0
508381644,19,1
508381644,20,1
508381644,21,1
508381644,22,1
508381644,23,1
508381644,24,0
508381644,25,0
508381644,26,0
508381644,27,0
508381644,28,0
508381644,29,0
508381644,30,0
508381644,31,0
508381644,34,9
508381644,35,20
508381644,36,31
508381644,37,39
508381644,38,48
508381644,39,57
508381644,40,65
508381644,41,1
508381644,42,1
508381644,43,1
508381644,44,0
508381644,46,0
508381644,47,0
508381644,48,0
508381644,49,0
508381644,50,0
508381644,51,0
508381644,53,0
508381644,55,0
508381644,56,0
508381644,58,0
508381644,59,0
508381644,61,0
508381644,63,0
508381644,65,0
508381644,66,0
508381644,68,0
508381644,69,0
508381644,70,0
508381644,73,0
508381644,74,0
508381644,75,0
508381644,76,0
508381644,79,0
508381644,84,1
508381644,85,1
508381644,86,12
508381644,95,0
508381644,96,0
508381644,99,0
526714733,3,0
526714733,4,0
526714733,5,0
526714733,6,0
526714733,7,0
526714733,14,0
526714733,15,0
526714733,16,0
526714733,17,0
526714733,18,0
526714733,25,1
526714733,27,0
526714733,29,0
526714733,30,0
526714733,33,0
526714733,35,0
526714733,36,0
526714733,37,0
526714733,38,0
526714733,39,0
526714733,40,0
526714733,41,0
526714733,42,0
526714733,43,0
526714733,44,1
526714733,45,3
526714733,46,4
526714733,47,8
526714733,48,9
526714733,49,11
526714733,50,13
526714733,51,14
526714733,52,15
526714733,53,1
526714733,54,1
526714733,55,1
526714733,56,1
526714733,57,0
526714733,58,0
526714733,59,0
526714733,60,0
526714733,61,0
526714733,62,0
526714733,63,0
526714733,64,0
526714733,66,0
526714733,67,0
526714733,68,2
526714733,69,2
526714733,70,2
526714733,71,2
526714733,73,5
526714733,76,11
526714733,77,10
526714733,82,0
571427581,6,0
571427581,7,0
571427581,8,0
571427581,9,0
571427581,10,0
571427581,11,0
571427581,12,0
571427581,13,0
571427581,14,0
571427581,15,0
571427581,16,0
571427581,17,1
571427581,18,0
571427581,19,0
571427581,20,0
571427581,21,1
571427581,22,1
571427581,23,1
571427581,24,1
571427581,25,0
571427581,26,0
571427581,27,0
571427581,28,0
571427581,29,0
571427581,30,0
571427581,31,0
571427581,32,0
571427581,33,0
571427581,34,0
571427581,35,0
571427581,36,1
571427581,37,5
571427581,38,8
571427581,39,10
571427581,40,12
571427581,41,13
571427581,42,15
571427581,43,17
571427581,44,0
571427581,45,0
571427581,46,1
571427581,47,1
571427581,48,1
571427581,49,1
571427581,50,7
571427581,51,6
571427581,52,6
571427581,53,6
571427581,54,9
571427581,55,9
571427581,56,0
571427581,58,0
571427581,61,0
571427581,62,0
571427581,63,0
571427581,64,0
571427581,65,0
571427581,66,0
571427581,67,0
571427581,68,0
571427581,69,0
571427581,70,0
571427581,73,0
571427581,74,0
508400236,4,0
508400236,5,0
508400236,6,0
508400236,8,0
508400236,9,0
508400236,10,0
508400236,11,0
508400236,12,1
508400236,13,0
508400236,14,1
508400236,15,0
508400236,16,0
508400236,17,1
508400236,18,1
508400236,19,0
508400236,20,0
508400236,21,1
508400236,22,1
508400236,23,1
508400236,24,0
508400236,25,0
508400236,26,0
508400236,27,0
508400236,28,0
508400236,29,0
508400236,33,0
508400236,34,0
508400236,35,0
508400236,36,0
508400236,37,0
508400236,38,0
508400236,39,1
508400236,40,1
508400236,41,25
508400236,42,40
508400236,43,47
508400236,44,54
508400236,45,60
508400236,46,67
508400236,47,1
508400236,48,0
508400236,49,0
508400236,50,1
508400236,51,1
508400236,53,1
508400236,54,0
508400236,55,0
508400236,56,0
508400236,57,0
508400236,58,0
508400236,59,0
508400236,60,0
508400236,61,0
508400236,63,0
508400236,64,0
508400236,65,0
508400236,66,0
508400236,67,0
508400236,68,1
508400236,69,1
508400236,70,0
508400236,71,1
508400236,72,1
508400236,73,1
508400236,74,1
508400236,75,8
508400236,76,3
508400236,77,2
508400236,78,11
508400236,79,44
508400236,80,43
508400236,81,45
508400236,82,45
508400236,85,0
508400236,86,0
508400236,87,1
508400236,88,1
508400236,89,1
508400236,90,0
508400236,94,0
508400236,95,0
508400236,96,0
508400236,97,0
508400236,98,0
508400236,99,0
508400236,100,0
508400236,101,0
508400236,102,0
508400236,103,0
508400236,104,0
508400236,106,0
508400236,107,0
508400236,108,0
508400236,109,0
508400236,110,0
508400236,111,0
508400236,112,0
508400236,114,0
526733569,4,0
526733569,5,0
526733569,6,0
526733569,7,0
526733569,8,0
526733569,9,0
526733569,10,0
526733569,11,0
526733569,12,0
526733569,13,0
526733569,14,0
526733569,15,0
526733569,16,0
526733569,17,0
526733569,18,0
526733569,19,0
526733569,20,0
526733569,21,0
526733569,22,0
526733569,23,0
526733569,24,0
526733569,25,0
526733569,26,0
526733569,27,0
526733569,28,1
526733569,29,0
526733569,30,0
